id,contig,og,description,start_coord,end_coord,win_var,prob_win_var,io,prob_io
13994,46,OG0000124,Ribose-phosphate_pyrophosphokinase,133458,134402,0.0,0.0,0.0,0.0
13995,46,OG0000125,Peptide_chain_release_factor_RF1,134647,135717,0.0,0.0,0.0,0.0
13996,46,OG0000126,Release_factor_glutamine_methyltransferase,135741,136583,0.0,0.0,0.0,0.0
13997,46,OG0000127,hypothetical_protein,136645,137454,0.0,0.0,0.0,0.0
13998,46,OG0000128,Acetate_kinase,137566,138771,0.0,0.0,0.0,0.0
13999,46,OG0000005,Phosphate_acetyltransferase,138871,139857,0.0,0.0,0.0,0.0
14000,46,OG0000129,DNA_gyrase_subunit_A,139947,142445,0.0,0.0,0.0,0.0
14001,46,OG0000130,putative_peroxiredoxin,142791,143384,0.0,0.0,0.0,0.0
14002,46,OG0000326,Uracil-DNA_glycosylase,143582,144271,0.0,0.0,0.0,0.0
14003,46,OG0000131,Protein_GrpE,144338,144919,0.0,0.0,0.0,0.0
14004,46,OG0000132,Glutaredoxin_4,145968,146303,0.0,0.0,0.0,0.0
14005,46,OG0000133,Ribonuclease_T,146317,146991,0.0,0.0,0.0,0.0
14006,46,OG0000134,Peptidyl-tRNA_hydrolase,147622,148176,0.0,0.0,0.0,0.0
14007,46,OG0000135,Ribosome-binding_ATPase_YchF,148242,149333,0.0,0.0,0.0,0.0
14008,46,OG0000136,Threonine_synthase,149427,150719,0.0,0.0,0.0,0.0
14009,46,OG0000137,Homoserine_kinase,150722,151654,0.0,0.0,0.0,0.0
14010,46,OG0000035,Bifunctional_aspartokinase/homoserine_dehydrogenase_1,151674,154127,0.0,0.0,0.0,0.0
14011,46,OG0000604,Poly_A__polymerase_I,154537,155760,0.0,0.0,0.0,0.0
14012,46,OG0000138,tRNA_pseudouridine_synthase_A,156713,157513,0.0,0.0,0.0,0.0
14013,46,OG0000139,Protein_translocase_subunit_SecA,158076,160667,0.0,0.0,0.0,0.0
14014,46,OG0000140,Pyruvate_dehydrogenase_E1_component,160952,163612,0.0,0.0,0.0,0.0
14015,46,OG0000141,Dihydrolipoyllysine-residue_acetyltransferase_component_of_pyruvate_dehydrogenase_complex,163624,164877,0.0,0.0,0.0,0.0
14016,46,OG0000142,Dihydrolipoyl_dehydrogenase,164960,166378,0.0,0.0,0.0,0.0
14017,46,OG0000143,Iron-sulfur_cluster_insertion_protein_ErpA,166866,167201,0.0,0.0,0.0,0.0
14018,46,OG0000144,Cell_division_protein_FtsZ,167410,168564,0.0,0.0,0.0,0.0
14019,46,OG0000145,Cell_division_protein_FtsA,168620,169873,0.0,0.0,0.0,0.0
14020,46,OG0000146,Ribosomal_RNA_small_subunit_methyltransferase_H,171590,172507,0.0,0.0,0.0,0.0
14021,46,OG0000147,Acetolactate_synthase_isozyme_3_small_subunit,172676,173155,0.0,0.0,0.0,0.0
14022,46,OG0000148,Acetolactate_synthase_isozyme_3_large_subunit,173170,174891,0.0,0.0,0.0,0.0
14023,46,OG0000149,2_3_4_5-tetrahydropyridine-2_6-dicarboxylate_N-succinyltransferase,175062,175895,0.0,0.0,0.0,0.0
14024,46,OG0000150,Methionine_aminopeptidase,176056,176847,0.0,0.0,0.0,0.0
14025,46,OG0000151,30S_ribosomal_protein_S2,177141,177866,0.0,0.0,0.0,0.0
14026,46,OG0000036,Elongation_factor_Ts,177918,178727,0.0,0.0,0.0,0.0
14027,46,OG0000349,Uridylate_kinase,178848,179567,0.0,0.0,0.0,0.0
14028,46,OG0000152,Ribosome-recycling_factor,179615,180172,0.0,0.0,0.0,0.0
14029,46,OG0000153,Outer_membrane_protein_assembly_factor_BamA,180349,182784,0.0,0.0,0.0,0.0
14030,46,OG0000154,3-hydroxyacyl-[acyl-carrier-protein]_dehydratase_FabZ,182856,183296,0.0,0.0,0.0,0.0
14031,46,OG0000155,DNA_polymerase_III_subunit_alpha,183320,186850,0.0,0.0,0.0,0.0
14032,46,OG0000037,Proline--tRNA_ligase,186855,188480,0.0,0.0,0.0,0.0
14033,46,OG0000647,hypothetical_protein,188702,188848,0.0,0.0,0.0,0.0
14034,46,OG0000156,Flagellar_biosynthetic_protein_FlhB,188880,189818,0.0,0.0,0.0,0.0
14035,46,OG0000038,Flagellar_biosynthesis_protein_FlhA,189840,191933,0.0,0.0,0.0,0.0
14036,46,OG0000157,Arginine--tRNA_ligase,191963,193678,0.0,0.0,0.0,0.0
14037,46,OG0000158,DNA_polymerase_III_subunit_epsilon,196167,196871,0.0,0.0,0.0,0.0
14038,46,OG0000039,Protein_GrpE,197219,197770,0.0,0.0,0.0,0.0
14039,46,OG0000159,SsrA-binding_protein,198144,198338,0.0,0.0,0.0,0.0
14040,46,OG0000160,tRNA-specific_adenosine_deaminase,198382,198855,0.0,0.0,0.0,0.0
14041,46,OG0000161,Holo-[acyl-carrier-protein]_synthase,198869,199249,0.0,0.0,0.0,0.0
14042,46,OG0000162,Ribonuclease_3,200138,200818,0.0,0.0,0.0,0.0
14043,46,OG0000163,Signal_peptidase_I,200900,201790,0.0,0.0,0.0,0.0
14044,46,OG0000164,Elongation_factor_4,201815,203605,0.0,0.0,0.0,0.0
14045,46,OG0000165,tRNA-specific_2-thiouridylase_MnmA,203922,205025,0.0,0.0,0.0,0.0
14046,46,OG0000166,Enoyl-[acyl-carrier-protein]_reductase_[NADH]_FabI,205260,206024,0.0,0.0,0.0,0.0
14047,46,OG0000167,Exoribonuclease_2,206345,208294,0.0,0.0,0.0,0.0
14048,46,OG0000817,hypothetical_protein,208430,208621,0.0,0.0,0.0,0.0
14049,46,OG0000041,Octanoyltransferase,209146,209565,0.0,0.0,0.0,0.0
14050,46,OG0000008,Lipoyl_synthase,209870,210781,0.0,0.0,0.0,0.0
14051,46,OG0000328,Protease_4,210936,212807,0.0,0.0,0.0,0.0
14052,46,OG0000168,putative_acyl-CoA_thioester_hydrolase,213119,213520,0.0,0.0,0.0,0.0
14053,46,OG0000009,hypothetical_protein,213767,214516,0.0,0.0,0.0,0.0
14054,46,OG0000169,Tryptophan_synthase_alpha_chain,214630,215451,0.0,0.0,0.0,0.0
14055,46,OG0000351,Tryptophan_synthase_beta_chain,215435,216643,0.0,0.0,0.0,0.0
14056,46,OG0000327,Tryptophan_biosynthesis_protein_TrpCF,216659,218050,0.0,0.0,0.0,0.0
14057,46,OG0000352,Bifunctional_protein_TrpGD,218068,219069,0.0,0.0,0.0,0.0
14058,46,OG0000170,Ribosomal_large_subunit_pseudouridine_synthase_B,220343,221074,0.0,0.0,0.0,0.0
14059,46,OG0000171,Inositol-1-monophosphatase,221288,222268,0.0,0.0,0.0,0.0
14060,46,OG0000172,Dual-specificity_RNA_methyltransferase_RlmN,222302,223387,0.0,0.0,0.0,0.0
14061,46,OG0000173,Histidine--tRNA_ligase,223524,224804,0.0,0.0,0.0,0.0
14062,46,OG0000174,Serine_hydroxymethyltransferase,224920,226176,0.0,0.0,0.0,0.0
14063,46,OG0000353,6-phosphogluconolactonase,226541,227536,0.0,0.0,0.0,0.0
14064,46,OG0000329,Transcription-repair-coupling_factor,227646,229751,0.0,0.0,0.0,0.0
14065,46,OG0000175,Glyceraldehyde-3-phosphate_dehydrogenase_A,230358,231353,0.0,0.0,0.0,0.0
14066,46,OG0000176,Flavodoxin_1,231585,232106,0.0,0.0,0.0,0.0
14067,46,OG0000396,Deoxyribodipyrimidine_photo-lyase,232478,233911,0.0,0.0,0.0,0.0
14068,46,OG0000177,GTP_cyclohydrolase_1_type_2,233920,234669,0.0,0.0,0.0,0.0
14069,46,OG0000178,2-oxoglutarate_dehydrogenase_E1_component,234733,237537,0.0,0.0,0.0,0.0
14070,46,OG0000179,Dihydrolipoyllysine-residue_succinyltransferase_component_of_2-oxoglutarate_dehydrogenase_complex,237554,238768,0.0,0.0,0.0,0.0
14071,46,OG0000180,2_3-bisphosphoglycerate-dependent_phosphoglycerate_mutase,239088,239780,0.0,0.0,0.0,0.0
14072,46,OG0000181,ATP-dependent_6-phosphofructokinase_isozyme_1,240008,240970,0.0,0.0,0.0,0.0
14073,46,OG0000182,Triosephosphate_isomerase,241159,241935,0.0,0.0,0.0,0.0
14074,46,OG0000183,30S_ribosomal_protein_S1,242385,244055,0.0,0.0,0.0,0.0
14075,46,OG0000184,3-phosphoshikimate_1-carboxyvinyltransferase,244478,245773,0.0,0.0,0.0,0.0
14076,46,OG0000185,Phosphoserine_aminotransferase,245842,246948,0.0,0.0,0.0,0.0
14077,46,OG0000186,Serine--tRNA_ligase,247046,248347,0.0,0.0,0.0,0.0
14078,46,OG0000187,Thioredoxin_reductase,248543,249502,0.0,0.0,0.0,0.0
14079,46,OG0000188,Translation_initiation_factor_IF-1,249548,249763,0.0,0.0,0.0,0.0
14080,46,OG0000189,Aspartate--tRNA_ligase,249909,251624,0.0,0.0,0.0,0.0
14081,46,OG0000605,putative_transcriptional_regulatory_protein_YebC,251734,252456,0.0,0.0,0.0,0.0
14082,46,OG0000190,Pyruvate_kinase_II,252835,254277,0.0,0.0,0.0,0.0
14083,46,OG0000354,Glucose-6-phosphate_1-dehydrogenase,254730,256196,0.0,0.0,0.0,0.0
14084,46,OG0000330,Protease_HtpX,256407,257291,0.0,0.0,0.0,0.0
14085,46,OG0000355,Hemolysin_C,257675,259264,0.0,0.0,0.0,0.0
14086,46,OG0000042,tRNA_threonylcarbamoyladenosine_biosynthesis_protein_TsaB,259315,259998,0.0,0.0,0.0,0.0
14087,46,OG0000191,Cell_division_topological_specificity_factor,260016,260270,0.0,0.0,0.0,0.0
14088,46,OG0000192,Septum_site-determining_protein_MinD,260273,261085,0.0,0.0,0.0,0.0
14089,46,OG0000010,Septum_site-determining_protein_MinC,261133,261855,0.0,0.0,0.0,0.0
14090,46,OG0000043,Ribosomal_RNA_small_subunit_methyltransferase_C,262142,263188,0.0,0.0,0.0,0.0
14091,46,OG0000193,hypothetical_protein,263766,264740,0.0,0.0,0.0,0.0
14092,46,OG0000044,Flagellar_basal-body_rod_protein_FlgF,267229,267957,0.0,0.0,0.0,0.0
14093,46,OG0000194,Flagellar_P-ring_protein,269096,269287,0.0,0.0,0.0,0.0
14094,46,OG0000651,Ribosomal_large_subunit_pseudouridine_synthase_C,269715,269960,0.0,0.0,0.0,0.0
14095,46,OG0000195,Ribosomal_large_subunit_pseudouridine_synthase_C,269978,270661,0.0,0.0,0.0,0.0
14096,46,OG0000196,50S_ribosomal_protein_L32,270784,270981,0.0,0.0,0.0,0.0
14097,46,OG0000000,Malonyl_CoA-acyl_carrier_protein_transacylase,271305,271808,0.0,0.0,0.0,0.0
14098,46,OG0000000,Malonyl_CoA-acyl_carrier_protein_transacylase,271305,271808,0.0,0.0,0.0,0.0
14099,46,OG0000197,3-oxoacyl-[acyl-carrier-protein]_reductase_FabG,272242,272979,0.0,0.0,0.0,0.0
14100,46,OG0000198,Acyl_carrier_protein,273055,273291,0.0,0.0,0.0,0.0
14101,46,OG0000199,putative_metal-dependent_hydrolase_YcfH,274323,275102,0.0,0.0,0.0,0.0
14102,46,OG0000200,Asparagine--tRNA_ligase,275739,277136,0.0,0.0,0.0,0.0
14103,46,OG0000047,putative_adenylyltransferase/sulfurtransferase_MoeZ,277542,278489,0.0,0.0,0.0,0.0
14104,46,OG0000201,Valine--tRNA_ligase,278568,281477,0.0,0.0,0.0,0.0
14105,46,OG0000011,Ornithine_carbamoyltransferase_subunit_I,282591,283604,0.0,0.0,0.0,0.0
14106,46,OG0000202,Putative_reactive_intermediate_deaminase_TdcF,283696,284076,0.0,0.0,0.0,0.0
14107,46,OG0000203,ATP-dependent_RNA_helicase_DeaD,284157,285887,0.0,0.0,0.0,0.0
14108,46,OG0000204,Polyribonucleotide_nucleotidyltransferase,286163,288244,0.0,0.0,0.0,0.0
14109,46,OG0000205,30S_ribosomal_protein_S15,288461,288730,0.0,0.0,0.0,0.0
14110,46,OG0000048,tRNA_pseudouridine_synthase_B,288798,289733,0.0,0.0,0.0,0.0
14111,46,OG0000206,30S_ribosome-binding_factor,289788,290147,0.0,0.0,0.0,0.0
14112,46,OG0000207,Translation_initiation_factor_IF-2,290231,292471,0.0,0.0,0.0,0.0
14113,46,OG0000208,Transcription_termination/antitermination_protein_NusA,292815,294302,0.0,0.0,0.0,0.0
14114,46,OG0000356,hypothetical_protein,294809,295057,0.0,0.0,0.0,0.0
14115,46,OG0000209,ATP-dependent_zinc_metalloprotease_FtsH,295965,297797,0.0,0.0,0.0,0.0
14116,46,OG0000210,Ribosomal_RNA_large_subunit_methyltransferase_E,297836,298465,0.0,0.0,0.0,0.0
14117,46,OG0000211,Transcription_elongation_factor_GreA,298699,299178,0.0,0.0,0.0,0.0
14118,46,OG0000212,Acid_stress_protein_IbaG,299607,299852,0.0,0.0,0.0,0.0
14119,46,OG0000213,50S_ribosomal_protein_L21,300425,300739,0.0,0.0,0.0,0.0
14120,46,OG0000214,50S_ribosomal_protein_L27,300762,301025,0.0,0.0,0.0,0.0
14121,46,OG0000215,GTPase_ObgE/CgtA,301116,302132,0.0,0.0,0.0,0.0
14122,46,OG0000216,30S_ribosomal_protein_S9,302352,302744,0.0,0.0,0.0,0.0
14123,46,OG0000217,50S_ribosomal_protein_L13,302773,303201,0.0,0.0,0.0,0.0
14124,46,OG0000218,P-protein,303359,304504,0.0,0.0,0.0,0.0
14125,46,OG0000219,Signal_recognition_particle_protein,304603,305949,0.0,0.0,0.0,0.0
14126,46,OG0000220,30S_ribosomal_protein_S16,306029,306271,0.0,0.0,0.0,0.0
14127,46,OG0000564,Ribosome_maturation_factor_RimM,306312,306815,0.0,0.0,0.0,0.0
14128,46,OG0000221,tRNA__guanine-N_1_-_-methyltransferase,306841,307542,0.0,0.0,0.0,0.0
14129,46,OG0000222,50S_ribosomal_protein_L19,307539,307886,0.0,0.0,0.0,0.0
14130,46,OG0000332,Metalloprotease_TldD,308013,309461,0.0,0.0,0.0,0.0
14131,46,OG0000223,3-dehydroquinate_dehydratase,309704,310189,0.0,0.0,0.0,0.0
14132,46,OG0000224,Ribosomal_large_subunit_pseudouridine_synthase_D,310663,311376,0.0,0.0,0.0,0.0
14133,46,OG0000614,hypothetical_protein,311445,311630,0.0,0.0,0.0,0.0
14134,46,OG0000225,Alanine--tRNA_ligase,311917,314571,0.0,0.0,0.0,0.0
14135,46,OG0000226,Carbon_storage_regulator,314659,314865,0.0,0.0,0.0,0.0
14136,46,OG0000380,Ribosomal_RNA_small_subunit_methyltransferase_E,315333,316076,0.0,0.0,0.0,0.0
14137,46,OG0000601,Cell_division_protein_ZapA,316124,316417,0.0,0.0,0.0,0.0
14138,46,OG0000227,Ribose-5-phosphate_isomerase_A,316505,317158,0.0,0.0,0.0,0.0
14139,46,OG0000228,Glutamine--tRNA_ligase,317871,319526,0.0,0.0,0.0,0.0
14140,46,OG0000229,Enolase,319901,321196,0.0,0.0,0.0,0.0
14141,46,OG0000230,putative_GTP-binding_protein_EngB,324184,324801,0.0,0.0,0.0,0.0
14142,46,OG0000231,GTP-binding_protein_TypA/BipA,325138,326976,0.0,0.0,0.0,0.0
14143,46,OG0000232,tRNA-modifying_protein_YgfZ,327104,328081,0.0,0.0,0.0,0.0
14144,46,OG0000233,Peptide_chain_release_factor_RF2,328439,329401,0.0,0.0,0.0,0.0
14145,46,OG0000049,Lysine--tRNA_ligase,329407,330927,0.0,0.0,0.0,0.0
14146,46,OG0000234,Diaminopimelate_decarboxylase,331099,332352,0.0,0.0,0.0,0.0
14147,46,OG0000235,tRNA-2-methylthio-N_6_-dimethylallyladenosine_synthase,332423,333874,0.0,0.0,0.0,0.0
14148,46,OG0000236,Endoribonuclease_YbeY,333899,334348,0.0,0.0,0.0,0.0
14149,46,OG0000237,Leucine--tRNA_ligase,334676,337249,0.0,0.0,0.0,0.0
14150,46,OG0000006,hypothetical_protein,337459,337965,0.0,0.0,0.0,0.0
14151,46,OG0000006,hypothetical_protein,337459,337965,0.0,0.0,0.0,0.0
14152,46,OG0000238,Sulfurtransferase_TusA,338410,338646,0.0,0.0,0.0,0.0
14153,46,OG0000239,Aspartate-semialdehyde_dehydrogenase,338673,339785,0.0,0.0,0.0,0.0
14154,46,OG0000240,Phosphoglycerate_kinase,340896,342053,0.0,0.0,0.0,0.0
14155,46,OG0000241,Fructose-bisphosphate_aldolase_class_2,342106,343182,0.0,0.0,0.0,0.0
14156,46,OG0000242,Small-conductance_mechanosensitive_channel,343384,344313,0.0,0.0,0.0,0.0
14157,46,OG0000001,RecBCD_enzyme_subunit_RecC,344396,345241,0.0,0.0,0.0,0.0
14158,46,OG0000001,RecBCD_enzyme_subunit_RecC,344396,345241,0.0,0.0,0.0,0.0
14159,46,OG0000002,RecBCD_enzyme_subunit_RecB,347499,351062,0.0,0.0,0.0,0.0
14160,46,OG0000243,RecBCD_enzyme_subunit_RecD,351255,352859,0.0,0.0,0.0,0.0
14161,46,OG0000050,N_utilization_substance_protein_B,353180,353596,0.0,0.0,0.0,0.0
14162,46,OG0000244,Sulfurtransferase_TusE,353767,354051,0.0,0.0,0.0,0.0
14163,46,OG0000245,Protoheme_IX_farnesyltransferase,354060,354986,0.0,0.0,0.0,0.0
14164,46,OG0000333,hypothetical_protein,354959,355282,0.0,0.0,0.0,0.0
14165,46,OG0000246,Cytochrome_bo_3__ubiquinol_oxidase_subunit_3,355325,355909,0.0,0.0,0.0,0.0
14166,46,OG0000247,Cytochrome_bo_3__ubiquinol_oxidase_subunit_1,355966,357936,0.0,0.0,0.0,0.0
14167,46,OG0000248,Cytochrome_bo_3__ubiquinol_oxidase_subunit_2,358002,358880,0.0,0.0,0.0,0.0
14168,46,OG0000334,DNA-binding_transcriptional_regulator_BolA,359337,359642,0.0,0.0,0.0,0.0
14169,46,OG0000249,ATP-dependent_Clp_protease_proteolytic_subunit,360142,360762,0.0,0.0,0.0,0.0
14170,46,OG0000250,ATP-dependent_Clp_protease_ATP-binding_subunit_ClpX,360816,362057,0.0,0.0,0.0,0.0
14171,46,OG0000251,Lon_protease,362161,364554,0.0,0.0,0.0,0.0
14172,46,OG0000013,Peptidyl-prolyl_cis-trans_isomerase_D,364682,366556,0.0,0.0,0.0,0.0
14173,46,OG0000335,putative_multidrug_resistance_ABC_transporter_ATP-binding/permease_protein_YheI,366685,368421,0.0,0.0,0.0,0.0
14174,46,OG0000336,Multidrug_resistance-like_ATP-binding_protein_MdlB,368467,370218,0.0,0.0,0.0,0.0
14175,46,OG0000252,DNA_polymerase_III_subunit_tau,370494,371609,0.0,0.0,0.0,0.0
14176,46,OG0000253,Nucleoid-associated_protein_YbaB,371733,372044,0.0,0.0,0.0,0.0
14177,46,OG0000254,Chaperone_protein_HtpG,372149,374005,0.0,0.0,0.0,0.0
14178,46,OG0000337,Adenylate_kinase,374069,374725,0.0,0.0,0.0,0.0
14179,46,OG0000338,Bifunctional_protein_FolD_protein,374957,375820,0.0,0.0,0.0,0.0
14180,46,OG0000255,Cysteine--tRNA_ligase,375835,377250,0.0,0.0,0.0,0.0
14181,46,OG0000256,hypothetical_protein,377582,377845,0.0,0.0,0.0,0.0
14182,46,OG0000257,Cold_shock-like_protein_CspE,377934,378143,0.0,0.0,0.0,0.0
14183,46,OG0000339,Shikimate_dehydrogenase__NADP_+__,381807,382649,0.0,0.0,0.0,0.0
14184,46,OG0000258,Peptide_deformylase,382820,383269,0.0,0.0,0.0,0.0
14185,46,OG0000259,Methionyl-tRNA_formyltransferase,383308,384264,0.0,0.0,0.0,0.0
14186,46,OG0000260,50S_ribosomal_protein_L17,384372,384734,0.0,0.0,0.0,0.0
14187,46,OG0000261,DNA-directed_RNA_polymerase_subunit_alpha,384804,385802,0.0,0.0,0.0,0.0
14188,46,OG0000262,30S_ribosomal_protein_S4,385834,386454,0.0,0.0,0.0,0.0
14189,46,OG0000263,30S_ribosomal_protein_S11,386485,386880,0.0,0.0,0.0,0.0
14190,46,OG0000264,30S_ribosomal_protein_S13,386902,387297,0.0,0.0,0.0,0.0
14191,46,OG0000357,50S_ribosomal_protein_L36,387354,387470,0.0,0.0,0.0,0.0
14192,46,OG0000265,Protein_translocase_subunit_SecY,387506,388801,0.0,0.0,0.0,0.0
14193,46,OG0000051,50S_ribosomal_protein_L15,388844,389290,0.0,0.0,0.0,0.0
14194,46,OG0000266,50S_ribosomal_protein_L30,389281,389475,0.0,0.0,0.0,0.0
14195,46,OG0000267,30S_ribosomal_protein_S5,389491,389991,0.0,0.0,0.0,0.0
14196,46,OG0000268,50S_ribosomal_protein_L18,390013,390381,0.0,0.0,0.0,0.0
14197,46,OG0000269,50S_ribosomal_protein_L6,390383,390922,0.0,0.0,0.0,0.0
14198,46,OG0000270,30S_ribosomal_protein_S8,390956,391348,0.0,0.0,0.0,0.0
14199,46,OG0000271,30S_ribosomal_protein_S14,391406,391711,0.0,0.0,0.0,0.0
14200,46,OG0000272,50S_ribosomal_protein_L5,391736,392275,0.0,0.0,0.0,0.0
14201,46,OG0000273,50S_ribosomal_protein_L24,392298,392615,0.0,0.0,0.0,0.0
14202,46,OG0000274,50S_ribosomal_protein_L14,392632,393003,0.0,0.0,0.0,0.0
14203,46,OG0000275,30S_ribosomal_protein_S17,393127,393384,0.0,0.0,0.0,0.0
14204,46,OG0000276,50S_ribosomal_protein_L29,393384,393575,0.0,0.0,0.0,0.0
14205,46,OG0000277,50S_ribosomal_protein_L16,393583,393987,0.0,0.0,0.0,0.0
14206,46,OG0000278,30S_ribosomal_protein_S3,394005,394709,0.0,0.0,0.0,0.0
14207,46,OG0000279,50S_ribosomal_protein_L22,394687,395058,0.0,0.0,0.0,0.0
14208,46,OG0000280,30S_ribosomal_protein_S19,395076,395360,0.0,0.0,0.0,0.0
14209,46,OG0000281,50S_ribosomal_protein_L2,395382,396203,0.0,0.0,0.0,0.0
14210,46,OG0000282,50S_ribosomal_protein_L23,396223,396525,0.0,0.0,0.0,0.0
14211,46,OG0000283,50S_ribosomal_protein_L4,396522,397127,0.0,0.0,0.0,0.0
14212,46,OG0000284,50S_ribosomal_protein_L3,397141,397776,0.0,0.0,0.0,0.0
14213,46,OG0000285,30S_ribosomal_protein_S10,397826,398137,0.0,0.0,0.0,0.0
14214,46,OG0000286,Elongation_factor_Tu_2,398353,399537,0.0,0.0,0.0,0.0
14215,46,OG0000287,Elongation_factor_G,399616,401718,0.0,0.0,0.0,0.0
14216,46,OG0000288,30S_ribosomal_protein_S7,401794,402264,0.0,0.0,0.0,0.0
14217,46,OG0000289,30S_ribosomal_protein_S12,402286,402660,0.0,0.0,0.0,0.0
14218,46,OG0000290,Protein_TusB,402767,403075,0.0,0.0,0.0,0.0
14219,46,OG0000291,Protein_TusC,403164,403499,0.0,0.0,0.0,0.0
14220,46,OG0000292,Sulfurtransferase_TusD,403450,403836,0.0,0.0,0.0,0.0
14221,46,OG0000293,Tryptophan--tRNA_ligase,404202,405215,0.0,0.0,0.0,0.0
14222,46,OG0000294,Ribulose-phosphate_3-epimerase,405288,405950,0.0,0.0,0.0,0.0
14223,46,OG0000295,3-dehydroquinate_synthase,406076,407188,0.0,0.0,0.0,0.0
14224,46,OG0000296,Shikimate_kinase_1,407236,407778,0.0,0.0,0.0,0.0
14225,46,OG0000297,Fe/S_biogenesis_protein_NfuA,408361,408942,0.0,0.0,0.0,0.0
14226,46,OG0000571,Pimeloyl-[acyl-carrier_protein]_methyl_ester_esterase,409055,409852,0.0,0.0,0.0,0.0
14227,46,OG0000298,Single-stranded_DNA-binding_protein,409917,410459,0.0,0.0,0.0,0.0
14228,46,OG0000602,tRNA-dihydrouridine_20/20a__synthase,410682,411725,0.0,0.0,0.0,0.0
14229,46,OG0000299,Replicative_DNA_helicase,412043,413413,0.0,0.0,0.0,0.0
14230,46,OG0000300,Putative_pre-16S_rRNA_nuclease,413914,414333,0.0,0.0,0.0,0.0
14231,46,OG0000366,Oxygen-independent_coproporphyrinogen-III_oxidase-like_protein,414420,415568,0.0,0.0,0.0,0.0
14232,46,OG0000340,tRNA__guanine-N_7_-_-methyltransferase,415582,416313,0.0,0.0,0.0,0.0
14233,46,OG0000301,Adenine_DNA_glycosylase,416428,417702,0.0,0.0,0.0,0.0
14234,46,OG0000014,Exodeoxyribonuclease_I,417782,419230,0.0,0.0,0.0,0.0
14235,46,OG0000341,Deoxyuridine_5'-triphosphate_nucleotidohydrolase,419725,420129,0.0,0.0,0.0,0.0
14236,46,OG0000302,50S_ribosomal_protein_L9,420158,420607,0.0,0.0,0.0,0.0
14237,46,OG0000303,30S_ribosomal_protein_S18,420665,420892,0.0,0.0,0.0,0.0
14238,46,OG0000304,30S_ribosomal_protein_S6,420970,421347,0.0,0.0,0.0,0.0
14239,46,OG0000015,tRNA_dimethylallyltransferase,421625,422566,0.0,0.0,0.0,0.0
14240,46,OG0000367,Glucose-6-phosphate_isomerase,422741,424381,0.0,0.0,0.0,0.0
14241,46,OG0000305,Oligoribonuclease,424537,425085,0.0,0.0,0.0,0.0
14242,46,OG0000306,50S_ribosomal_protein_L31,425444,425656,0.0,0.0,0.0,0.0
14243,46,OG0000307,ATP-dependent_protease_subunit_HslV,425891,426421,0.0,0.0,0.0,0.0
14244,46,OG0000308,ATP-dependent_protease_ATPase_subunit_HslU,426435,427772,0.0,0.0,0.0,0.0
14245,46,OG0000603,Cell_division_protein_ZapB,427955,428197,0.0,0.0,0.0,0.0
14246,46,OG0000309,Ferredoxin--NADP_reductase,428579,429325,0.0,0.0,0.0,0.0
14247,46,OG0000310,hypothetical_protein,429451,430365,0.0,0.0,0.0,0.0
14248,46,OG0000311,Diaminopimelate_epimerase,431083,431601,0.0,0.0,0.0,0.0
14249,46,OG0000312,Transcription_termination_factor_Rho,433169,434431,0.0,0.0,0.0,0.0
14250,46,OG0000342,Thioredoxin_1,434715,435047,0.0,0.0,0.0,0.0
14251,46,OG0000313,ATP-dependent_DNA_helicase_Rep,435185,437125,0.0,0.0,0.0,0.0
14252,46,OG0000314,Ketol-acid_reductoisomerase__NADP_+__,437242,438723,0.0,0.0,0.0,0.0
14253,46,OG0000315,Dihydroxy-acid_dehydratase,438813,440669,0.0,0.0,0.0,0.0
14254,46,OG0000316,Cysteine_desulfurase_IscS,441279,442487,0.0,0.0,0.0,0.0
14255,46,OG0000317,Iron-sulfur_cluster_assembly_scaffold_protein_IscU,442515,442907,0.0,0.0,0.0,0.0
14256,46,OG0000318,Co-chaperone_protein_HscB,443082,443594,0.0,0.0,0.0,0.0
14257,46,OG0000343,Chaperone_protein_HscA,444110,445120,0.0,0.0,0.0,0.0
14258,46,OG0000319,2Fe-2S_ferredoxin,445223,445555,0.0,0.0,0.0,0.0
14259,46,OG0000320,GTPase_Der,445579,446976,0.0,0.0,0.0,0.0
14260,46,OG0000321,hypothetical_protein,446992,447480,0.0,0.0,0.0,0.0
14261,47,OG0000569,3-isopropylmalate_dehydrogenase,87,1184,0.0,0.0,0.0,0.0
14262,47,OG0000568,3-isopropylmalate_dehydratase_large_subunit_1,1184,2581,0.0,0.0,0.0,0.0
14263,47,OG0000567,3-isopropylmalate_dehydratase_small_subunit,2613,3218,0.0,0.0,0.0,0.0
14264,47,OG0000566,2-isopropylmalate_synthase,3371,4921,0.0,0.0,0.0,0.0
14265,47,OG0000369,hypothetical_protein,5082,5924,0.0,0.0,0.0,0.0
14266,48,OG0000577,Anthranilate_synthase_component_1,831,-746,0.0,0.0,0.0,0.0
14267,48,OG0000576,Anthranilate_synthase_component_2,1405,824,0.0,0.0,0.0,0.0
14268,49,OG0000052,tRNA_uridine_5-carboxymethylaminomethyl_modification_enzyme_MnmG,295,2175,0.0,0.0,0.0,0.0
14269,49,OG0000053,DNA_gyrase_subunit_B,2392,4803,0.0,0.0,0.0,0.0
14270,49,OG0000054,DNA_polymerase_III_subunit_beta,4959,6065,0.0,0.0,0.0,0.0
